"CODIGO","DESIGNACAO","SIGLA_UC","CURSO"
"EGA3202","Ordenamento do Território e Conservação da Natureza","OTCN",1218
"EGA3203","Reactores Biológicos","RB",1218
"EGA3204","Energia e Ambiente","EA",1218
"EGA3205","Laboratórios de Engenharia do Ambiente II","LEAII",1218
"EGA4101","Tecnologias e Sistemas de Tratamento de Águas I","TSTAI",1218
"EGA4102","Tecnologias e Sistemas de Tratamento de Resíduos Sólidos I","TSTRSI",1218
"EGA4103","Acústica Ambiental","AC",1218
"EGA4104","Gestão e Controlo de Emissões Gasosas","GCEG",1218
"EGA4105","Laboratórios de Engenharia do Ambiente III","LEAIII",1218
"EGA4201","Tecnologias e Sistemas de Tratamento de Águas II","TSTAII",1218
"EGA4202","Tecnologias e Sistemas de Tratamento de Resíduos Sólidos II","TSTRSI",1218
"EGA4203","Reabilitação de Solos e Aquíferos","RSA",1218
"EGA4204","Ecologia Industrial e Gestão da Qualidade","EIGQ",1218
"EGA4205","Laboratórios de Engenharia do Ambiente IV","LEAIV",1218
"EGA5101","Direito e Legislação Ambiental","DLA",1218
"EGA5201","Gestão de Projectos","GPJ",1218
"EGA5202","Gestão da Produção","GPD",1218
"EGA5203","Projecto","P",1218
"EGA5204","Seminário","S",1218
"EGA5107","Projectos de Sistemas de Tratamento","PST",1218
"EGA5108","Instalações Industriais","II",1218
"EGA5109","Construções Civis","CC",1218
"EGA5110","Gestão de Sistemas Ambientais","GSA",1218
"EGA5111","Gestão de Recursos Hídricos","GRH",1218
"EGA5112","Gestão de Areas Protegidas","GAP",1218
"EGA5113","Análise de Impacte e Análise Quantitativa de Risco","AIAAQR",1218
"EGA5114","Hidrologia e Hidrogeologia","HH",1218
"EGA5115","Análise de Dados com Variavilidade Espacial","ADVE",1218
"EGA5102","Ambientes Costeiros","AC",1218
"EGA5103","Complementos de Projecto","CP",1218
"EGA5104","Gestão de Energia","GE",1218
"EGA5105","Modelização Ambiental","MA",1218
"EGA5106","Gestão de Infraestruturas de Saneamento Básico","GIS",1218
"MCE122","Tecnologia de Construção de Edifícios","TCE",200
"IF1101","Física 0","FIS0",9998
"MEM192","Engenharia das Superfícies II","ESII",100
"EIC4220","Segurança em Sistemas Informáticos","SSI",275
"EIC4221","Programação Distribuida e Paralela","PDP",275
"EIC4222","Arquitectura de Sistemas de Software","ASS",275
"EIC4223","Multimédia e Novos Serviços","MNS",275
"EIC4224","Realidade Virtual e Aumentada","RVA",275
"EIC5122","Planeamento e Administração de Redes e Serviços","PARS",275
"EIC5123","Tecnologias de Distribuição e Integração","TDI",275
"EIC5124","Processamento Estruturado de Documentos","PED",275
"EIC5125","Engenharia de Requisitos de Sistemas de Software","ERSS",275
"EIC5126","Tecnologias de Bases de Dados","TBD",275
"EIC5127","Armazéns de Dados","AD",275
"EIC5128","Extracção de Conhecimento","EC",275
"EIC5129","Interacção Pessoa Computador","IPC",275
"EIC4225","Tecnologias para Negócio Electrónico","TNE",275
"IF1100","Matemática 0","MAT0",9998
"IF1102","Compostagem na FEUP","SOAP01",9998
"IF1103","Resíduos verdes na FEUP","SOAP02",9998
"IF1104","Resíduos biodegradáveis na FEUP","SOAP03",9998
"IF1105","A Biblioteca para alunos de anos avançados","SOAP04",9998
"IF1106","A Biblioteca para alunos do 1º ano","SOAP05",9998
"IF1107","Fila de espera no parque automóvel dos alunos","SOAP06",9998
"IF1108","Fila de espera na cantina da FEUP","SOAP07",9998
"IF1109","Conforto bioclimático na FEUP","SOAP08",9998
"IF1110","Conforto acústico na FEUP","SOAP09",9998
"IF1111","Reciclagem de resíduos de lâmpadas flurescentes","SOAP10",9998
"IF1112","Actividades artisticas na FEUP","SOAP11",9998
"IF1113","Actividades desportivas na FEUP","SOAP12",9998
"IF1114","Divulgação das licenciaturas da FEUP","SOAP13",9998
"IF1115","Anúncio publicitário da FEUP","SOAP14",9998
"IF1116","Consumo de álcool na FEUP","SOAP15",9998
"IF1117","Consumo de drogas na FEUP","SOAP16",9998
"IF1118","Meios de Impressão da FEUP","SOAP17",9998
"IF1119","Volumes e custos de impressão na FEUP","SOAP18",9998
"IF1120","Tempos livres dos alunos ds FEUP","SOAP19",9998
"IF1121","Tempos livres de funcionários e docentes da FEUP","SOAP20",9998
"IF1122","O ar da FEUP","SOAP21",9998
"IF1123","Emissões gasosas na FEUP","SOAP22",9998
"IF1124","Tinteiros/Toners reciclados na FEUP","SOAP23",9998
"IF1125","Uso de tinteiros reciclados","SOAP24",9998
"EEC5023","Projecto em Informática","PI",255
"PDGEI100","Seminário de Gestão","SG",161
"PDGEI101","Seminário de Engenharia Industrial","SEI",161
"PDGEI102","Seminário de Investigação Científica","SIC",161
"PDGEI103","Seminário de Inovação","SI",161
"PDGEI104","Seminário de Elaboração do Projecto de Investigação","SEPI",161
"PDGEI200","Seminário de Acompanhamento do Projecto de Investigação I","SAPI I",161
"PDGEI300","Seminário de Acompanhamento do Projecto de Investigação II","SAPIII",161
"MEAM100","Análise de Dados Longitudinais","",
"PESC1002","Adaptação de Injecção e Ignição Electrónica a um  Motor de 4 Tempos","PESC02",9997
"PESC1001","Projecto e Fabrico de um Motor a 4 Tempos","PESC01",9997
"EQ404","Poluição I","",331
"PESC1004","Caracterização Mecânica de Adesivos Estruturais","PESC04",9997
"PESC1005","Ideia-m: I&D de Instrumentos e Acessórios Músicais","PESC05",9997
"PESC1006","TRIPLAN-Sistema para Planeamento de Viagens","PESC06",9997
"PESC1007","Protótipo de um Transportador/Espalhador de Emulsões Asfalticas","PESC07",9997
"PESC1008","Fabrico de Eléctrodos para Electroerosão por Prototipagem Rápida","PESC08",9997
"PESC1009","Projecto de Estrutura de um Microsatélite","PESC09",9997
"PESC1010","Construções Técnicas Modulares Automatizáveis com Lego Técnico","PESC10",9997
"PESC1011","Modelos Telecomandados","PESC11",9997
"PESC1014","Jogo de Gestão","PESC14",9997
"PESC1003","Alteração da Distribuição de Abertura de Válvulas de um Motor 4 Tempos","PESC03",9997
"EQ445","Poluição II","",331
"EQ532","Poluição III","",331
"EQ533","Poluição IV","",331
"MMCCE1221","Análise de Séries Temporais","",2025
"MEST214","Seminário de Investigação/Projecto","SI/P",500
"EI1110","Linguagens de Anotação e Processamento de Documentos","LAPD",2100
"EI1109","Sistemas Críticos","SC",2100
"EI1111","Metodologias Ágeis de Desenvolvimento de Software","MADS",2100
"EI1210","Descrição, Armazenamento e Pesquisa de Informação","DAPI",2100
"EI1211","Robótica","R",2100
"PDGEI105","Metodologia da Investigação","MI",161
"MRSC1105","Redes Móveis","RM",2085
"PDGEI106","Especialização I","E I",161
"PDGEI107","Especialização II","EII",161
"PDGEI108","Metodologia da Investigação Operacional","MIO",161
"PDGEI109","Optimização","O",161
"PDGEI110","Contabilidade de Gestão","CG",161
"PDGEI111","Complementos de Sistemas de Informação","CSI",161
"PDGEI1201","Métodos Qualitativos e Quantitativos de Investigação em Gestão","MQQIG",161
"PDGEI1202","Especialização III","E III",161
"PDGEI1203","Especialização IV","E IV",161
"PDGEI1204","Estatística","E",161
"PDGEI1205","Finanças","F",161
"PDGEI1206","Redes e Heurísticas","RH",161
"PDGEI1207","Marketing","M",161
"PDGEI1301","Especialização V","E V",161
"PDGEI1302","Especialização VI","E VI",161
"PDGEI1303","Estatística Multivariada","EM",161
"PDGEI1304","Gestão da Produção","GP",161
"PDGEI1305","Técnicas Multicritério","TM",161
"PDGEI1306","Gestão da Qualidade","GQ",161
"PDGEI1307","Logística","L",161
"MTM130","Comunicação Multimédia","CMT",1600
"MTM131","Multimédia Hoje","MH",1600
"MTM132","Software Educativo","SE",1600
"MTM133","Modelos de Multimédia Educativa","MME",1600
"MTM134","Fotografia, Cinema e Video","FCV",1600
"EIC5203","Projecto","P",275
"EIC1111","Fundamentos da Programação","FP",275
"EIC1112","Introdução à Organização de Computadores","IOC",275
"EIC1211","Complementos de Matemática","CMAT",275
"EIC1212","Programação","PRG",275
"EIC2109","Algoritmos e Estruturas de Dados","AED",275
"EIC2110","Electromagnetismo e Circuitos","EC",275
"EIC2111","Microprocessadores e Computadores Pessoais","MCP",275
"EIC2210","Complementos de Programação e Algoritmos","CPA",275
"EIC2211","Computação Gráfica","CG",275
"EIC2212","Teoria da Computação","TC",275
"EIC3210","Proficiência Pessoal e Interpessoal","PPI",275
"EIC3211","Complementos de Engenharia de Software","CES",275
"EIC3212","Redes de Computadores","RC",275
"EIC4109","Métodos Formais em Engenharia de Software","MFES",275
"EIC4226","Sistemas de Informação","SI",275
"EIC4227","Descrição, Armazenamento e Pesquisa de Informação","DAPI",275
"EIC5130","Linguagens de Anotação e Processamento de Documentos","LAPD",275
"EIC5131","Metodologias Ágeis de Desenvolvimento de Software","MADS",275
"MIET101","Empreendedorismo de Tecnologia","ET",4562
"MESHO100","Psicossociologia, Comunicação e Formação","PCF",4495
"MESHO101","Ergonomia","E",4495
"MESHO102","Higiene do Trabalho","HT",4495
"MESHO103","Gestão das Organizações e da Prevenção","GOP",4495
"MESHO104","Seminários de Higiene e Segurança Ocupacionais","SHSO",4495
"MESHO105","Estudo de Casos","EC",4495
"MESHO106","Medicina do Trabalho","MT",4495
"MESHO107","Segurança do Trabalho","ST",4495
"MESHO108","Análise e Gestão de Riscos","AGR",4495
"MESHO109","Segurança: do Projecto ao Usufruto","SPU",4495
"MESHO110","Seminários de Higiene e Segurança Ocupacionais","SHSO",4495
"MESHO111","Projecto","P",4495
"MESHO112","Modelação e Simulação Aplicada à Segurança e Higiene","MSASH",4495
"MESHO113","Segurança em Túneis e Escavações","STE",4495
"MESHO114","Segurança na Construção","SC",4495
"MESHO115","Segurança Eléctrica","SE",4495
"MESHO116","Ventilação Industrial","VI",4495
"MESHO200","Dissertação","D",4495
"EM637","Projecto em Engenharia Mecânica","PEM",304
"EIC3111","Bases de Dados","BD",275
"EIC3112","Engenharia de Software","ES",275
"MIET100","Avaliação e Comercialização de Tecnologia","ACT",4562
"MIET103","Projecto de Inovação e Tecnologia 2","PIT2",4562
"MIET102","Projecto de Inovação e Tecnologia 1","PIT1",4562
"MIET201","Dissertação","D",4562
"DEI1112","Metodologias de Investigação Científica","MIC",3013
"MIET200","Implementação de Estratégias de Comercialização de Tecnologia","IECT",4562
"DEI1212","Planeamento de Investigação","PI",3013
"DEI1104","Programação com Restrições para Optimização Combinatória","PROC",3013
"DEI1105","Tópicos de Investigação em Engenharia de Software","TIES",3013
"DEI1108","Interacção e Ambientes de Simulação Visual","IASV",3013
"DEI1111","Integração de Sistemas de Informação","ISI",3013
"DEI1204","Recursos de Elevado Desempenho em Ambiente Internet","REDAI",3013
"DEI1206","Reconstrução Assistida de Objectos 3D","RAO3D",3013
"DEI1211","Metodologias de Planeamento e Escalonamento","MPE",3013
"MTM1100","Educação Multimédia","EM",1600
"EM638","Projecto em Engenharia Mecânica","PEM",304
"MEM1300","Qualidade do Ambiente Interior","QAI",100
"MEM1301","Simulação e Dimensionamento de Sistemas AVAC","SDS",100
"MEM1302","Eficiência Energética e Sustentabilidade de Edifícios","EESE",100
"MEM1303","Auditorias e Certificação Energética de Edifícios","ACEE",100
"MEM1304","Seminário de Climatização","SC",100
"MEM1305","Integração de Energias Renováveis e Novas Tec. Energ. nos Edifícios","IERNTE",100
"MEM1306","Complementos em Física dos Edifícios","CFE",100
"MEM1307","Térmica de Edifícios","TE",100
"MEM1308","Climatização","C",100
"MEM1309","Métodos Experimentais em Fluídos e Calor","MEFC",100
"MEM1310","Gestão de Energia Térmica","GET",100
"MEM1311","Ensaios e Manutenção de Instalações AVAC","EMI",100
"MEM1312","Gestão, Controlo e Segurança de Sistemas AVAC","GCSSAV",100
"MEM1313","Energia, Ambiente e Sustentabilidade","EAS",100
"MEM1314","Análise e Simulação de Sistemas Térmicos","ASST",100
"MEM1315","Energia Solar","ES",100
"MEM1316","Sistemas de Energia Eléctrica","SEE",100
"MEM1317","Seminário de Energias Renováveis","SER",100
"MEM1318","Métodos Computacionais em Fluídos e Calor","MCFC",100
"MEM1319","Energia Eólica","EE",100
"MEM1320","Biomassa e Biocombustíveis","BB",100
"MEM1321","Novas Técnologias Energéticas e Sistemas Híbridos","NTESH",100
"MEM1322","Combustão","C",100
"MEEC1101","Energia, Ambiente e Sustentabilidade","EAS",400
"MEEC1102","Energia Solar","ES",400
"MEEC1103","Energia Eólica","EE",400
"MEEC1104","Novas Tecnologias Energéticas e Sistemas Híbridos","NTESH",400
"MEEC1105","Seminário de Energias Renováveis","SER",400
"MEEC1106","Project Management","PM",400
"MEEC1107","Hardware Development Methods and Tests","HDMT",400
"MEEC1108","Reconfigurable Computing Systems","RCS",400
"MEEC1109","Dynamic Reconfiguration and Resource Managment","DRRM",400
"MEEC1110","Dependability and Fault Tolerance","DFT",400
"FEUP001","Projecto FEUP","PF",
"EIC5132","Sistemas Críticos","SC",275
"GEI2415","Projecto de Mestrado","",433
"EC5010","Trabalho Doutoral","TD",233
"GEI2614","Projecto de Investigação","PI",433
"EMG2000","Inglês Técnico","IT",649
"EIC5204","Estágio Curricular","EC",275
"MFAMF1109"," Mecanica de Biofluidos","MB",2050
"MFAMF1208","Tese de Investigação","TI",2050
"EIC0035","Laboratório de Engenharia de Software","LESO",9459
"EIC0036","Sistemas Distribuídos","SDIS",9459
"EIC0037","Investigação Operacional","IOPE",9459
"EIC0038","Laboratório de Gestão de Projectos","LGPR",9459
"EIC0039","Métodos Formais em Engenharia de Software","MFES",9459
"EIC0040","Sistemas de Informação","SINF",9459
"EIC0041","Dissertação","DISS",9459
"EIC0042","Estágio","ESTA",9459
"EIC0043","Projecto","PRO",9459
"EIC0044","Análise de Projectos de Investimento","APIN",9459
"EIC0045","Aplicações de Processamento Digital de Sinal","APDS",9459
"EIC0046","Armazéns de Dados","ADAD",9459
"EIC0047","Arquitecturas de Redes e Serviços","ARSE",9459
"EIC0048","Arquitectura de Sistemas de Software","ASSO",9459
"EIC0049","Arquitecturas Avançadas de Computadores","AACO",9459
"EIC0050","Computação Móvel","CMOV",9459
"EIC0051","Comunicações Móveis","CMOV",9459
"EIC0052","Descrição, Armazenamento e Pesquisa de Informação","DAPI",9459
"EIC0053","Engenharia de Requisitos de Sistemas de Software","ERSS",9459
"EIC0054","Extracção de Conhecimento","ECON",9459
"EIC0055","Gestão da Qualidade","GQUA",9459
"EIC0056","Gestão de Operações","GOPE",9459
"EIC0057","Interacção Pessoa-Computador","IPCO",9459
"EIC0058","Introdução à Investigação","IINV",9459
"EIC0059","Linguagens de Anotação e Processamento de Documentos","LNPD",9459
"EIC0060","Logística","LOGI",9459
"EIC0061","Marketing","MARK",9459
"EIC0062","Metodologias Ágeis de Desenvolvimento de Software","MADS",9459
"EIC0063","Metodologias de Planeamento e Escalonamento","MPES",9459
"EIC0064","Multimédia e Novos Serviços","MNSE",9459
"EIC0065","Paradigmas da Programação","PPRO",9459
"EIC0066","Planeamento e Administração de Redes e Serviços","PARS",9459
"EIC0067","Planeamento Estratégico de Sistemas de Informação","PESI",9459
"EIC0068","Processamento da Fala","PFAL",9459
"EIC0069","Programação Distribuída e Paralela","PDPA",9459
"EIC0070","Realidade Virtual e Aumentada","RVAU",9459
"EIC0071","Robótica","ROBO",9459
"EIC0072","Segurança em Sistemas Informáticos","SSIN",9459
"EIC0073","Sistemas Críticos","SCRI",9459
"EIC0074","Sistemas de Apoio à Decisão","SADE",9459
"EIC0075","Sistemas Industriais","SINS",9459
"EIC0076","Tecnologias de Bases de Dados","TBDA",9459
"EIC0077","Tecnologias de Distribuição e Integração","TDIN",9459
"EIC0078","Tecnologias para Negócio Electrónico","TNEL",9459
"EIC0079","Teste e Qualidade do Software","TQSO",9459
"EMM0003","Álgebra","ALGE",9460
"EIC0003","Álgebra","ALGE",9459
"EIC0004","Análise Matemática","AMAT",9459
"EIC0005","Fundamentos da Programação","FPRO",9459
"EIC0006","Introdução à Organização de Computadores","IOCO",9459
"EIC0007","Introdução às Bases de Dados","IBDA",9459
"EIC0008","Arquitectura de Computadores","ACOM",9459
"EIC0009","Complementos de Matemática","CMAT",9459
"EIC0010","Física I","FISI1",9459
"EIC0011","Matemática Discreta","MDIS",9459
"EIC0012","Programação","PROG",9459
"EIC0013","Algoritmos e Estruturas de Dados","AEDA",9459
"EIC0014","Física II","FISI2",9459
"EIC0015","Métodos Estatísticos","MEST",9459
"EIC0016","Microprocessadores e Computadores Pessoais","MPCP",9459
"EIC0017","Sinais e Sistemas","SSIS",9459
"EIC0018","Complementos de Programação e Algoritmos","CPAL",9459
"EIC0019","Computação Gráfica","CGRA",9459
"EIC0020","Laboratório de Computadores","LCOM",9459
"EIC0021","Métodos Numéricos","MNUM",9459
"EIC0022","Teoria da Computação","TCOM",9459
"EIC0023","Bases de Dados","BDAD",9459
"EIC0024","Engenharia de Software","ESOF",9459
"EIC0025","Laboratórios de Aplicações de Software","LASO",9459
"EIC0026","Programação em Lógica","PLOG",9459
"EIC0027","Sistemas Operativos","SOPE",9459
"EIC0028","Compiladores","COMP",9459
"EIC0029","Inteligência Artificial","IART",9459
"EIC0030","Laboratório de Bases de Dados","LBDA",9459
"EIC0031","Proficiência Pessoal e Interpessoal","PPIN",9459
"EIC0032","Redes de Computadores","RCOM",9459
"EIC0033","Agentes e Inteligência Artificial Distribuída","AIAD",9459
"EIC0034","Gestão de Empresas","GEMP",9459
"EEC0003","Análise Matemática 1","AMAT1",9367
"EEC0004","Álgebra","ALGE",9367
"EEC0005","Programação 1","PROG1",9367
"EEC0006","Laboratório de Sistemas Digitais","LSDI",9367
"EEC0007","Análise Matemática 2","AMAT2",9367
"EEC0008","Física","FISI",9367
"EEC0009","Programação 2","PROG2",9367
"EEC0010","Circuitos","CIRC",9367
"EEC0011","Probabilidades e Estatística","PEST",9367
